label,qid,docid,comment:,features
0,14210,322,docid = GX000-44-5527765 inc = 1 prob = 0.101049,"[0.052015, 0.0, 0.0, 0.0, 0.052015, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013799, 0.0, 0.0, 0.0, 0.013772, 0.029973, 0.0, 0.083333, 0.142857, 0.029696, 0.528101, 0.681007, 0.66065, 0.672426, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.539784, 0.690197, 0.659988, 0.681047, 0.333333, 0.171053, 0.0, 0.038754, 0.266667, 0.466667]"
1,14210,323,docid = GX005-08-8764482 inc = 0.0212363876173682 prob = 0.400822,"[0.07619, 0.4, 0.666667, 0.5, 0.079853, 0.0, 0.0, 0.0, 0.0, 0.0, 0.081988, 0.444912, 0.799384, 0.592812, 0.09188, 0.050292, 0.25, 0.916667, 0.428571, 0.050466, 0.433688, 0.333312, 0.461455, 0.360715, 0.433344, 0.826496, 0.779892, 0.71256, 0.404424, 0.708384, 0.967678, 0.646214, 0.592811, 0.0, 0.0, 0.0, 0.447806, 0.340735, 0.465627, 0.368081, 0.666667, 0.210526, 0.0, 0.053615, 0.2, 0.0]"
1,14210,324,docid = GX005-41-14917095 inc = 1 prob = 0.913143,"[0.065934, 1.0, 1.0, 1.0, 0.07326, 0.0, 0.0, 0.0, 0.0, 0.0, 0.089889, 1.0, 1.0, 1.0, 0.104183, 0.011066, 0.5, 1.0, 0.428571, 0.011421, 0.913602, 0.922619, 0.849262, 0.897132, 0.539741, 0.915323, 1.0, 0.991766, 0.474518, 0.887076, 0.996586, 0.919386, 1.0, 1.0, 1.0, 1.0, 0.920625, 0.936021, 0.859847, 0.909596, 0.333333, 0.381579, 0.0, 0.009704, 0.133333, 0.133333]"
0,14210,325,docid = GX009-82-13517846 inc = 1 prob = 0.49331,"[0.130403, 0.4, 0.333333, 0.0, 0.132601, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11031, 0.325253, 0.258648, 0.0, 0.113734, 0.051893, 1.0, 0.833333, 0.285714, 0.052515, 0.828319, 0.90451, 1.0, 0.845879, 0.100689, 0.0, 0.0, 0.0, 0.140128, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.837834, 0.915703, 1.0, 0.855736, 0.666667, 0.157895, 0.0, 0.110065, 0.533333, 1.0]"
1,14210,326,docid = GX012-17-10437749 inc = 0.0958915761289099 prob = 0.987563,"[0.168498, 0.4, 0.666667, 0.5, 0.172161, 0.0, 0.0, 0.0, 0.0, 0.0, 0.237633, 0.444912, 0.799384, 0.592812, 0.247955, 0.037954, 0.035714, 0.166667, 0.0, 0.037703, 0.788553, 0.808432, 0.877806, 0.784974, 1.0, 1.0, 0.784796, 0.872508, 1.0, 0.951092, 0.973833, 0.816353, 0.681802, 0.072951, 0.00912, 0.047159, 0.797791, 0.822286, 0.880679, 0.797633, 0.333333, 0.0, 0.0, 0.0, 0.0, 0.533333]"
1,14210,327,docid = GX014-82-10495390 inc = 0.0958915761289099 prob = 0.966686,"[0.153114, 0.2, 0.333333, 0.0, 0.154579, 0.0, 0.0, 0.0, 0.0, 0.0, 0.204163, 0.234796, 0.416393, 0.0, 0.206227, 0.039485, 0.25, 0.833333, 0.285714, 0.03961, 0.893003, 0.907563, 0.987827, 0.861715, 0.228691, 0.44746, 0.329004, 0.18953, 0.22559, 0.192547, 0.438923, 0.172007, 0.0, 0.0, 0.0, 0.0, 0.90428, 0.923503, 0.992919, 0.875825, 0.333333, 0.434211, 0.0, 0.00375, 0.0, 0.066667]"
1,14210,328,docid = GX018-74-1991887 inc = 0.0474872809352682 prob = 0.790241,"[0.037363, 0.6, 1.0, 0.0, 0.041758, 0.0, 0.0, 0.0, 0.0, 0.0, 0.045172, 0.555088, 1.0, 0.0, 0.052074, 0.004944, 0.285714, 0.583333, 0.285714, 0.005016, 0.838916, 0.811425, 0.71966, 0.782358, 0.494, 0.954775, 0.797049, 1.0, 0.688045, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.846047, 0.822819, 0.728993, 0.793022, 0.333333, 0.184211, 0.0, 0.00378, 0.0, 0.266667]"
0,14210,329,docid = GX235-49-12553104 inc = 1 prob = 0.1212,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.107143, 0.0, 0.428571, 1.0, 0.358755, 0.354035, 0.42267, 0.377749, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.365198, 0.360167, 0.424655, 0.383233, 0.333333, 0.381579, 0.0, 0.004649, 0.0, 0.0]"
1,14210,330,docid = GX238-95-13441117 inc = 0.00191184766834191 prob = 0.100624,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001413, 0.0, 0.0, 1.0, 0.001248, 0.317318, 0.276556, 0.270495, 0.161394, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.313031, 0.271441, 0.262165, 0.155072, 1.0, 1.0, 0.0, 0.001485, 0.0, 0.0]"
0,14210,331,docid = GX240-51-15075608 inc = 1 prob = 0.0142563,"[0.12381, 0.0, 0.0, 0.0, 0.12381, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02397, 0.0, 0.0, 0.0, 0.023948, 0.119114, 0.071429, 0.0, 0.857143, 0.118995, 0.066812, 0.220362, 0.212178, 0.249139, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.072573, 0.227354, 0.217638, 0.255494, 1.0, 0.526316, 0.0, 0.017699, 0.0, 0.0]"
0,14210,332,docid = GX244-62-6424954 inc = 0.0228438048179662 prob = 0.50153,"[0.110623, 0.0, 0.0, 0.0, 0.110623, 0.0, 0.0, 0.0, 0.0, 0.0, 0.082869, 0.0, 0.0, 0.0, 0.082884, 0.061146, 0.142857, 0.416667, 0.714286, 0.061158, 0.571962, 0.630493, 0.693724, 0.625595, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.579796, 0.638409, 0.692495, 0.633106, 1.0, 0.421053, 0.0, 0.00558, 0.0, 0.133333]"
1,14210,333,docid = GX244-70-15324710 inc = 1 prob = 0.939134,"[0.026374, 0.8, 0.666667, 0.0, 0.030769, 0.0, 0.0, 0.0, 0.0, 0.0, 0.041225, 0.837373, 0.799384, 0.0, 0.051091, 0.000141, 0.571429, 0.666667, 0.428571, 0.000447, 1.0, 1.0, 0.755118, 1.0, 0.416803, 0.913588, 0.930741, 0.930222, 0.5046, 0.753556, 0.969726, 0.677991, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.767312, 1.0, 0.666667, 0.276316, 0.0, 1.0, 1.0, 0.066667]"
1,14210,334,docid = GX245-80-1098319 inc = 0.0667990808419903 prob = 0.927745,"[0.032234, 0.4, 0.666667, 0.0, 0.035165, 0.0, 0.0, 0.0, 0.0, 0.0, 0.040102, 0.444912, 0.799384, 0.0, 0.047482, 0.0, 0.035714, 0.5, 1.0, 0.0, 0.898028, 0.907796, 0.743903, 0.879411, 1.0, 1.0, 0.784796, 0.872508, 0.604408, 0.794452, 0.971094, 0.706701, 0.0, 0.0, 0.0, 0.0, 0.903944, 0.915101, 0.753604, 0.884972, 1.0, 0.473684, 0.0, 0.005913, 0.0, 0.2]"
1,14210,335,docid = GX248-80-3426182 inc = 1 prob = 0.971809,"[0.066667, 0.0, 0.0, 0.0, 0.066667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.084045, 0.0, 0.0, 0.0, 0.084169, 0.014786, 0.071429, 0.25, 0.571429, 0.014671, 0.691594, 0.630239, 0.668552, 0.637138, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.69395, 0.635238, 0.664523, 0.641878, 0.666667, 0.223684, 0.0, 0.008426, 0.133333, 0.066667]"
0,14210,336,docid = GX270-78-13393661 inc = 0.011722974161529 prob = 0.029633,"[0.01685, 0.0, 0.0, 0.0, 0.01685, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006432, 0.0, 0.0, 0.0, 0.006547, 0.017258, 0.0, 0.0, 0.285714, 0.016979, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.157895, 0.0, 0.018185, 0.2, 0.0]"
0,14218,337,docid = GX000-00-0000000 inc = 0.171280149323606 prob = 0.0177153,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.066667]"
0,14218,338,docid = GX000-32-2586761 inc = 1 prob = 0.175217,"[0.064935, 0.0, 0.0, 0.0, 0.064935, 0.0, 0.0, 0.0, 0.0, 0.0, 0.069536, 0.0, 0.0, 0.0, 0.06955, 0.087777, 1.0, 0.5, 0.25, 0.08821, 0.249629, 0.542121, 0.828027, 0.605764, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.232713, 0.520094, 0.782041, 0.591422, 0.5, 0.268817, 0.0, 1.0, 1.0, 1.0]"
0,14218,339,docid = GX020-55-0940282 inc = 0.0250344710604306 prob = 0.551453,"[0.038961, 0.0, 0.0, 0.0, 0.038961, 0.0, 0.0, 0.0, 0.0, 0.0, 0.043562, 0.0, 0.0, 0.0, 0.043576, 0.025337, 0.4375, 1.0, 0.166667, 0.025638, 0.421331, 0.644637, 0.875169, 0.717316, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.38851, 0.616791, 0.826143, 0.698753, 0.5, 0.419355, 0.0, 0.24319, 1.0, 0.266667]"
0,14218,340,docid = GX024-65-12667069 inc = 0.171280149323606 prob = 0.511149,"[0.051948, 1.0, 1.0, 0.0, 0.077922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06115, 1.0, 1.0, 0.0, 0.096381, 0.002883, 0.9375, 0.875, 0.5, 0.003445, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.833333, 0.591398, 0.0, 0.037497, 0.2, 0.0]"
0,14218,341,docid = GX138-07-8037127 inc = 1 prob = 0.0717021,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02836, 0.3125, 0.75, 0.666667, 0.028708, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.505376, 0.0, 0.035922, 0.4, 0.288889]"
0,14218,342,docid = GX170-62-3129512 inc = 1 prob = 0.0935595,"[0.090909, 0.0, 0.0, 0.0, 0.090909, 0.0, 0.0, 0.0, 0.0, 0.0, 0.123117, 0.0, 0.0, 0.0, 0.123213, 0.001289, 0.125, 0.875, 1.0, 0.001687, 0.769478, 0.550995, 0.604914, 0.435328, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.697948, 0.505763, 0.569171, 0.412322, 0.833333, 1.0, 0.0, 0.49428, 0.8, 0.2]"
1,14218,343,docid = GX230-78-8854209 inc = 1 prob = 0.545178,"[0.766234, 0.0, 0.0, 0.0, 0.766234, 0.0, 0.0, 0.0, 0.0, 0.0, 0.789239, 0.0, 0.0, 0.0, 0.789308, 0.966975, 0.375, 0.0, 0.25, 0.966956, 0.247659, 0.588972, 0.844833, 0.569501, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.231763, 0.565931, 0.798638, 0.556934, 0.5, 0.236559, 0.0, 0.049549, 0.2, 0.0]"
0,14218,344,docid = GX260-50-16099646 inc = 0.000948783054345865 prob = 0.0897518,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.25, 0.0, 0.5, 1.0, 0.257275, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.239728, 0.0, 0.0, 0.0, 0.666667, 0.311828, 0.0, 0.002404, 0.4, 0.0]"
1,14220,345,docid = GX000-20-12842548 inc = 0.00556964438614808 prob = 0.103135,"[0.067024, 1.0, 1.0, 0.333333, 0.075269, 0.0, 0.0, 0.0, 0.0, 0.0, 0.064695, 1.0, 1.0, 0.138557, 0.083099, 0.053761, 0.8, 1.0, 0.2, 0.055905, 0.892206, 0.841956, 0.655897, 0.862275, 0.696437, 0.855493, 0.998211, 0.890281, 0.780259, 0.888998, 0.996571, 0.901592, 0.157465, 0.043143, 0.001355, 0.019547, 0.864128, 0.760538, 0.651933, 0.74813, 0.0, 0.0, 0.0, 0.469789, 0.368421, 0.153846]"
0,14220,346,docid = GX001-94-8792653 inc = 0.0196453204799431 prob = 0.38365,"[0.882038, 0.5, 0.333333, 0.333333, 0.884409, 0.0, 0.0, 0.0, 0.0, 0.0, 0.88076, 0.392744, 0.322235, 0.138557, 0.898235, 1.0, 1.0, 0.428571, 0.8, 1.0, 0.937691, 0.641861, 0.966925, 0.776364, 0.237477, 0.0, 0.0, 0.0, 0.428559, 0.0, 0.0, 0.0, 0.138557, 0.003588, 0.000339, 0.004191, 0.925151, 0.528219, 0.96096, 0.594237, 0.75, 0.848485, 0.0, 1.0, 1.0, 0.076923]"
0,14220,347,docid = GX002-20-7220672 inc = 1 prob = 0.0493161,"[0.016086, 0.0, 0.0, 0.333333, 0.010753, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016324, 0.0, 0.0, 0.138557, 0.010199, 0.073448, 0.0, 0.714286, 0.0, 0.073785, 0.529726, 0.120277, 0.283883, 0.450326, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.164969, 0.051532, 0.001694, 0.025992, 0.247188, 0.005145, 0.167419, 0.129743, 0.5, 0.30303, 0.0, 0.0, 0.0, 0.076923]"
0,14220,348,docid = GX003-35-10042185 inc = 0.0183920339096744 prob = 0.222038,"[0.431635, 0.0, 0.666667, 0.333333, 0.432796, 0.0, 0.0, 0.0, 0.0, 0.0, 0.410911, 0.0, 0.664011, 0.138557, 0.483984, 0.318274, 0.0, 0.571429, 0.2, 0.318056, 0.931128, 0.788822, 0.995309, 0.851649, 0.0, 0.0, 0.0, 0.0, 0.786184, 0.851142, 0.702359, 0.927432, 0.157465, 0.043143, 0.001355, 0.019547, 0.906728, 0.676049, 1.0, 0.700582, 0.0, 0.272727, 0.0, 0.0, 0.0, 1.0]"
0,14220,349,docid = GX004-30-2817588 inc = 0.0183920339096744 prob = 0.266168,"[1.0, 0.0, 0.333333, 0.333333, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.322235, 0.138557, 1.0, 0.989904, 0.6, 0.428571, 1.0, 0.989675, 1.0, 0.707159, 1.0, 0.834809, 0.0, 0.0, 0.0, 0.0, 0.428559, 0.0, 0.0, 0.0, 0.133225, 0.0, 0.0, 0.0, 1.0, 0.5747, 0.99034, 0.65394, 1.0, 0.939394, 0.0, 0.52738, 1.0, 0.205128]"
0,14220,350,docid = GX008-70-10680138 inc = 1 prob = 0.0821784,"[0.0, 0.0, 0.333333, 0.666667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.335989, 0.558506, 0.0, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.709117, 0.243879, 0.108555, 0.174722, 0.581792, 0.504384, 0.45367, 0.497219, 0.0, 0.289091, 0.0, 0.175309, 0.75, 1.0, 0.0, 0.0, 0.0, 0.0]"
0,14220,351,docid = GX012-62-14644791 inc = 1 prob = 0.0717021,"[0.107239, 0.0, 0.0, 0.0, 0.099462, 0.0, 0.0, 0.0, 0.0, 0.0, 0.097554, 0.0, 0.0, 0.0, 0.087614, 0.165321, 0.8, 0.142857, 0.2, 0.165701, 0.680686, 0.160696, 0.401438, 0.391203, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.445192, 0.0, 0.270426, 0.0, 0.25, 0.090909, 0.0, 0.913412, 0.105263, 0.269231]"
0,14220,352,docid = GX226-98-6131485 inc = 1 prob = 0.111883,"[0.021448, 1.0, 1.0, 1.0, 0.034946, 0.0, 0.0, 0.0, 0.0, 0.0, 0.020978, 1.0, 1.0, 1.0, 0.038455, 0.010096, 0.4, 0.571429, 0.8, 0.011836, 0.810203, 1.0, 0.409704, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.840958, 1.0, 0.486712, 1.0, 0.5, 0.848485, 0.0, 0.027419, 0.052632, 0.064103]"
0,14226,353,docid = GX000-56-15820641 inc = 1 prob = 0.631105,"[0.037162, 0.0, 1.0, 0.0, 0.041714, 0.0, 0.0, 0.0, 0.0, 0.0, 0.059572, 0.0, 1.0, 0.0, 0.067954, 0.06717, 0.272727, 1.0, 0.111111, 0.068095, 0.687869, 0.805964, 0.823011, 0.830297, 0.0, 0.0, 0.0, 0.0, 0.648212, 0.882946, 0.995759, 0.923585, 0.0, 0.0, 0.0, 0.0, 0.732118, 0.799388, 0.863494, 0.859415, 0.5, 0.087379, 0.0, 0.000172, 0.018519, 0.0]"
0,14226,354,docid = GX004-60-9416940 inc = 0.0178672502750176 prob = 0.0327221,"[0.091216, 0.0, 0.0, 0.0, 0.090192, 0.0, 0.0, 0.0, 0.0, 0.0, 0.128083, 0.0, 0.0, 0.0, 0.126546, 0.733847, 0.0, 0.166667, 0.0, 0.733854, 0.098095, 0.283309, 0.232785, 0.363164, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.073248, 0.273155, 0.211389, 0.395746, 0.5, 0.0, 0.0, 0.0, 0.0, 0.1]"
0,14226,355,docid = GX007-28-15767899 inc = 0.0706670736453767 prob = 0.533414,"[0.010135, 0.0, 1.0, 0.0, 0.014656, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01814, 0.0, 1.0, 0.0, 0.026447, 0.006035, 0.090909, 0.6, 0.111111, 0.006495, 0.908624, 0.958301, 0.657514, 0.953056, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.754783, 1.0, 0.5, 0.07767, 0.0, 0.000103, 0.018519, 0.0]"
1,14226,356,docid = GX011-78-11921386 inc = 1 prob = 0.404865,"[0.073198, 0.0, 0.0, 0.0, 0.072153, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08831, 0.0, 0.0, 0.0, 0.086864, 0.040439, 0.363636, 0.4, 0.055556, 0.040771, 0.762629, 0.964423, 0.972833, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.739298, 0.910486, 0.969142, 0.988959, 0.5, 0.087379, 0.0, 0.321263, 1.0, 1.0]"
0,14226,357,docid = GX027-57-15076756 inc = 1 prob = 0.083241,"[0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.194548, 0.0, 0.0, 0.0, 0.0, 0.066667, 0.277778, 0.0, 0.0, 0.279799, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.703884, 0.103997, 0.07825, 0.0662, 0.0, 0.0, 0.0, 0.0, 0.0, 0.210315, 0.0, 0.0, 1.0, 0.582524, 0.0, 0.0, 0.0, 0.0]"
1,14226,358,docid = GX033-88-9429267 inc = 0.0706670736453767 prob = 0.488043,"[0.031532, 0.0, 0.0, 0.0, 0.03044, 0.0, 0.0, 0.0, 0.0, 0.0, 0.051456, 0.0, 0.0, 0.0, 0.049933, 0.016956, 0.727273, 0.266667, 0.277778, 0.017417, 1.0, 1.0, 0.884142, 0.948054, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.969036, 0.935839, 0.874707, 0.933657, 0.75, 0.291262, 0.0, 0.000377, 0.018519, 0.0]"
0,14226,359,docid = GX066-01-9274806 inc = 0.00178518010629812 prob = 0.0897348,"[0.007883, 0.0, 0.0, 0.0, 0.006764, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014791, 0.0, 0.0, 0.0, 0.013208, 0.044998, 1.0, 0.433333, 0.111111, 0.045626, 0.121593, 0.0, 0.064755, 0.06494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.091298, 0.0, 0.032328, 0.112983, 0.5, 0.213592, 0.0, 0.003466, 0.018519, 0.2]"
0,14226,360,docid = GX079-01-5275724 inc = 1 prob = 0.232398,"[0.149775, 0.0, 0.4, 0.0, 0.151071, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11792, 0.0, 0.299577, 0.0, 0.117805, 0.077238, 0.0, 0.233333, 0.166667, 0.077344, 0.499308, 0.758717, 0.869434, 0.856067, 0.0, 0.0, 0.0, 0.0, 0.478191, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.477257, 0.720898, 0.865869, 0.857671, 0.5, 0.097087, 0.0, 0.0, 0.0, 0.4]"
0,14226,361,docid = GX118-96-7315907 inc = 1 prob = 0.18456,"[0.028153, 0.0, 0.0, 0.0, 0.027057, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06198, 0.0, 0.0, 0.0, 0.060497, 0.005346, 0.0, 0.233333, 0.833333, 0.005839, 0.961079, 0.927322, 0.782117, 0.859996, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.923492, 0.842804, 0.766864, 0.835406, 1.0, 0.728155, 0.0, 0.0, 0.0, 0.8]"
0,14226,362,docid = GX126-16-2504354 inc = 1 prob = 0.200379,"[0.030405, 0.0, 0.0, 0.0, 0.029312, 0.0, 0.0, 0.0, 0.0, 0.0, 0.066778, 0.0, 0.0, 0.0, 0.065309, 0.005051, 0.090909, 0.233333, 1.0, 0.005675, 0.967517, 0.944077, 0.791845, 0.874171, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.928101, 0.853145, 0.77605, 0.844035, 1.0, 1.0, 0.0, 0.012001, 0.074074, 0.4]"
0,14226,363,docid = GX237-92-10805710 inc = 0.0354797489818067 prob = 0.140302,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.363636, 0.0, 0.0, 1.0, 0.460388, 0.782731, 0.943318, 0.778829, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.439645, 0.744482, 0.942173, 0.786145, 0.0, 0.048544, 0.0, 0.002619, 0.018519, 0.0]"
0,14226,364,docid = GX245-49-3479343 inc = 0.0134293476543081 prob = 0.0442666,"[0.005631, 0.0, 0.0, 0.0, 0.00451, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003292, 0.0, 0.0, 0.0, 0.001671, 0.002296, 0.181818, 0.033333, 0.166667, 0.002263, 0.075707, 0.250191, 0.06847, 0.116049, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04034, 0.232567, 0.037949, 0.150804, 0.25, 0.097087, 0.0, 0.02637, 0.018519, 0.0]"
0,14226,365,docid = GX254-44-7543739 inc = 0.0706670736453767 prob = 0.57069,"[0.324324, 0.0, 0.0, 0.0, 0.323563, 0.0, 0.0, 0.0, 0.0, 0.0, 0.384709, 0.0, 0.0, 0.0, 0.383815, 0.251361, 0.090909, 0.0, 0.055556, 0.251222, 0.5601, 0.8524, 1.0, 0.849955, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.540264, 0.80986, 1.0, 0.852595, 0.5, 0.116505, 0.0, 1.0, 0.037037, 0.0]"
0,14226,366,docid = GX262-53-13457285 inc = 1 prob = 0.111284,"[0.531532, 0.0, 0.0, 0.0, 0.531003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.761468, 0.0, 0.0, 0.0, 0.759903, 0.901378, 0.545455, 0.0, 0.111111, 0.901499, 0.424064, 0.54949, 0.592571, 0.582702, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.40422, 0.523602, 0.580836, 0.601475, 0.75, 0.737864, 0.0, 0.000679, 0.018519, 0.0]"
0,14247,367,docid = GX028-99-0796901 inc = 0.0321808373831428 prob = 0.398305,"[0.085714, 0.0, 1.0, 0.0, 0.085227, 0.0, 0.0, 0.0, 0.0, 0.0, 0.077045, 0.0, 1.0, 0.0, 0.075624, 0.032464, 0.095238, 0.625, 1.0, 0.035979, 1.0, 0.982592, 0.435459, 0.861727, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.49049, 0.849494, 1.0, 1.0, 0.0, 1.0, 0.013423, 0.0]"
0,14247,368,docid = GX029-44-10328272 inc = 1 prob = 0.479602,"[1.0, 0.5, 0.833333, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.56245, 0.885851, 0.0, 1.0, 1.0, 1.0, 1.0, 0.5, 1.0, 0.82433, 1.0, 1.0, 1.0, 0.124169, 0.0, 0.292112, 0.022219, 0.709397, 0.763901, 0.706868, 0.848258, 0.0, 0.0, 0.0, 0.0, 0.804807, 0.992136, 1.0, 1.0, 0.666667, 0.709677, 0.0, 0.10359, 0.067114, 0.129032]"
0,14247,369,docid = GX030-05-11452824 inc = 1 prob = 0.107424,"[0.0, 1.0, 0.166667, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.283774, 1.0, 0.024363, 0.0, 0.142857, 0.0, 0.5, 0.0, 0.203437, 0.190061, 0.096594, 0.0, 1.0, 1.0, 1.0, 1.0, 0.635272, 0.259987, 0.603588, 0.19027, 1.0, 0.0, 0.0, 0.0, 0.800095, 0.68875, 0.272793, 0.706776, 0.333333, 0.612903, 0.0, 0.209112, 0.013423, 0.612903]"
