label,qid,docid,comment:,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46
0,18629,821,docid = GX026-69-4700054 inc = 0.0128580493438607 prob = 0.0200051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033259,0.272727,0.6,1.0,0.039978,0.000394,0.105029,0.074071,0.084982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088913,0.060981,0.076587,1.0,1.0,0.0,0.532145,0.230769,0.121429
2,18629,822,docid = GX029-83-16243543 inc = 0.0320830288086751 prob = 0.470947,0.105263,0.333333,0.75,0.666667,0.144928,0.0,0.0,0.0,0.0,0.0,0.080884,0.400351,0.812492,0.603345,0.115334,0.167406,0.727273,0.0,0.5,0.171571,0.844177,0.848095,0.817718,0.82955,0.2113,0.217892,0.467011,0.168302,1.0,1.0,0.953658,1.0,0.744519,0.865828,0.895868,0.935219,0.903422,0.843459,0.855124,0.842836,0.5,0.75,0.0,0.002933,0.025641,0.028571
2,18629,823,docid = GX040-49-1118487 inc = 0.0252193728444962 prob = 0.227268,0.120301,0.333333,0.75,0.666667,0.15942,0.0,0.0,0.0,0.0,0.0,0.096579,0.400351,0.812492,0.603345,0.130571,0.202328,1.0,0.0,0.25,0.207107,0.846443,0.840048,0.829714,0.821055,0.16465,0.20239,0.466457,0.156345,1.0,1.0,0.953658,1.0,0.809303,0.900468,0.896316,0.96398,0.89432,0.830975,0.860319,0.830844,0.25,0.303571,0.0,0.000461,0.012821,0.078571
0,18629,824,docid = GX047-84-3624402 inc = 1 prob = 0.221055,0.037594,1.0,0.75,0.0,0.07971,0.0,0.0,0.0,0.0,0.0,0.029334,1.0,0.812492,0.0,0.06184,0.0,0.272727,0.6,0.125,0.002776,0.832185,1.0,0.68797,1.0,1.0,1.0,1.0,1.0,0.542384,0.840849,0.952675,0.876863,0.0,0.0,0.0,0.0,0.942149,1.0,0.784987,1.0,0.25,0.053571,0.0,0.018214,0.012821,0.007143
2,18629,825,docid = GX057-66-8043387 inc = 1 prob = 0.0894086,0.082707,0.666667,1.0,0.333333,0.130435,0.0,0.0,0.0,0.0,0.0,0.050778,0.753445,1.0,0.20669,0.086022,0.921286,0.363636,1.0,0.125,0.928373,0.257888,0.571953,0.659268,0.595573,0.639086,0.67494,0.883597,0.635083,0.485022,0.858124,1.0,0.861538,0.289856,0.0,0.0,0.0,0.455099,0.627967,0.737885,0.644278,0.25,0.267857,0.0,0.006631,0.012821,0.0
2,18629,826,docid = GX065-89-14934057 inc = 1 prob = 0.14199,0.067669,0.333333,0.75,1.0,0.115942,0.0,0.0,0.0,0.0,0.0,0.050091,0.400351,0.812492,1.0,0.09376,0.669623,1.0,0.0,0.375,0.675736,0.398494,0.624615,0.690267,0.635111,0.16465,0.20239,0.466457,0.156345,1.0,1.0,0.953658,1.0,1.0,1.0,1.0,0.998557,0.59668,0.663446,0.75897,0.676647,0.25,0.535714,0.0,0.005896,0.025641,0.071429
2,18629,827,docid = GX066-00-3921296 inc = 0.00673121260555224 prob = 0.178705,0.112782,0.0,0.75,0.666667,0.144928,0.0,0.0,0.0,0.0,0.0,0.098008,0.0,0.812492,0.603345,0.123662,0.21286,0.0,0.0,0.25,0.211549,0.830962,0.820998,0.813878,0.805611,0.0,0.0,0.0,0.0,1.0,1.0,0.953658,1.0,0.809303,0.900468,0.896316,0.96398,0.879805,0.816282,0.843748,0.818153,0.25,0.428571,0.0,0.002804,0.012821,0.071429
2,18629,828,docid = GX066-03-1986238 inc = 0.0320830288086751 prob = 0.382253,0.112782,0.666667,0.75,0.666667,0.15942,0.0,0.0,0.0,0.0,0.0,0.082999,0.646907,0.812492,0.603345,0.120806,0.144124,0.727273,0.0,0.25,0.14714,0.86164,0.869489,0.826627,0.849012,0.341428,0.467372,0.583229,0.474797,1.0,1.0,0.953658,1.0,0.809303,0.900468,0.896316,0.96398,0.9187,0.866066,0.867867,0.863967,0.25,0.392857,0.0,0.002804,0.012821,0.071429
0,18629,829,docid = GX086-89-14048291 inc = 0.0926280323015362 prob = 0.981167,0.390977,0.0,0.75,0.666667,0.413043,0.0,0.0,0.0,0.0,0.0,0.347598,0.0,0.812492,0.603345,0.366076,0.259978,0.181818,0.0,0.0,0.258745,1.0,0.949467,1.0,0.911253,0.0,0.0,0.0,0.0,1.0,1.0,0.953658,1.0,0.886437,0.943872,0.896765,1.0,1.0,0.913775,1.0,0.90252,0.0,0.107143,0.0,0.031244,0.025641,0.25
0,18629,830,docid = GX214-48-16288412 inc = 0.00712629737311395 prob = 0.0407032,0.015038,0.0,0.0,0.0,0.014493,0.0,0.0,0.0,0.0,0.0,0.010065,0.0,0.0,0.0,0.009783,0.280488,0.545455,0.0,0.5,0.283731,0.014403,0.100226,0.103055,0.058977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021298,0.09805,0.090956,0.05939,0.25,0.392857,0.0,0.352115,0.102564,0.05
0,18631,831,docid = GX000-29-13587627 inc = 1 prob = 0.0897452,0.052314,0.0,0.0,0.0,0.050403,0.0,0.0,0.0,0.0,0.0,0.035697,0.0,0.0,0.0,0.031691,0.086672,0.181818,0.375,0.045455,0.086779,0.456663,0.411881,0.621259,0.528142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.455896,0.398556,0.581402,0.538814,0.0,0.086614,0.0,0.227375,0.3,1.0
0,18631,832,docid = GX004-09-1473238 inc = 0.00331971213687521 prob = 0.0897452,0.412475,0.0,0.0,0.0,0.41129,0.0,0.0,0.0,0.0,0.0,0.087367,0.0,0.0,0.0,0.081271,0.445318,0.636364,0.5,0.136364,0.446664,0.362613,0.423701,0.827352,0.527805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.367468,0.413141,0.793954,0.540624,0.25,0.149606,0.0,0.795277,1.0,0.112782
0,18631,833,docid = GX006-13-2844559 inc = 0.00277967088740693 prob = 0.0897452,0.056338,0.0,0.5,0.0,0.056452,0.0,0.0,0.0,0.0,0.0,0.039005,0.0,0.562207,0.0,0.040004,0.03244,0.0,0.375,0.090909,0.032174,0.579114,0.561806,0.648537,0.711063,0.0,0.0,0.0,0.0,0.957492,0.574641,0.708321,0.4463,0.0,0.0,0.0,0.0,0.579914,0.552089,0.622813,0.717343,0.5,0.031496,0.0,0.0,0.0,0.06015
1,18631,834,docid = GX032-63-1338997 inc = 1 prob = 0.616878,0.088531,0.0,0.5,1.0,0.092742,0.0,0.0,0.0,0.0,0.0,0.079963,0.0,0.437793,1.0,0.086091,0.026051,0.0,0.5,0.136364,0.025952,0.901557,0.862147,0.931877,0.894963,0.0,0.0,0.0,0.0,0.653683,0.359955,0.275565,0.282114,1.0,1.0,1.0,1.0,0.922668,0.893118,0.948871,0.91782,0.25,0.110236,0.0,0.0,0.0,0.045113
0,18631,835,docid = GX034-48-1918718 inc = 1 prob = 0.0821168,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.437793,0.0,0.0,0.0,0.0,0.5,0.181818,0.0,0.049676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.653683,0.359955,0.275565,0.282114,0.0,0.0,0.0,0.0,0.086383,0.0,0.0,0.0,0.25,0.133858,0.0,0.0,0.0,0.0
1,18631,836,docid = GX044-03-7038090 inc = 0.0699130761326263 prob = 0.522291,0.070423,0.666667,1.0,0.0,0.076613,0.0,0.0,0.0,0.0,0.0,0.093812,0.692641,1.0,0.0,0.108616,0.01876,0.151515,1.0,0.0,0.019157,1.0,0.985951,0.990729,0.977856,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.976415,1.0,0.975042,0.0,0.03937,0.0,0.094672,0.3,0.037594
0,18631,837,docid = GX046-54-3236637 inc = 0.0699130761326263 prob = 0.404321,0.040241,0.666667,1.0,0.0,0.046371,0.0,0.0,0.0,0.0,0.0,0.043104,0.692641,1.0,0.0,0.057508,0.010404,0.181818,1.0,0.0,0.010888,0.940435,1.0,0.815418,1.0,0.883564,0.958204,0.999074,0.964662,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.969643,1.0,0.859757,1.0,0.0,0.055118,0.0,7.8e-05,0.1,0.045113
0,18631,838,docid = GX199-74-0633509 inc = 0.0103486946293507 prob = 0.109739,0.01006,0.0,0.5,0.0,0.010081,0.0,0.0,0.0,0.0,0.0,0.020819,0.0,0.220749,0.0,0.01873,0.00983,0.212121,0.875,0.863636,0.011871,0.891137,0.576847,0.534214,0.646895,0.0,0.0,0.0,0.0,0.240616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.895655,0.593833,0.524874,0.648214,0.75,0.787402,0.0,0.046767,0.1,0.037594
0,18631,839,docid = GX205-07-9157866 inc = 0.00283156665669401 prob = 0.0896259,0.012072,0.0,0.0,1.0,0.014113,0.0,0.0,0.0,0.0,0.0,0.000653,0.0,0.0,0.848017,8.4e-05,0.008438,0.151515,0.75,1.0,0.010479,0.083355,0.212112,0.150428,0.368138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.379891,0.0,0.0,0.0,0.072909,0.171181,0.132322,0.360585,0.75,1.0,0.0,0.410847,0.2,0.0
0,18631,840,docid = GX215-88-9280444 inc = 1 prob = 0.249567,0.022133,0.333333,0.5,0.5,0.02621,0.0,0.0,0.0,0.0,0.0,0.037586,0.359307,0.220749,0.582099,0.04571,0.01065,0.090909,0.875,0.681818,0.012034,0.858897,0.708158,0.66309,0.817762,0.704401,0.385327,0.485999,0.186721,0.240616,0.0,0.0,0.0,0.382434,0.077439,0.372152,0.112394,0.904281,0.766166,0.696979,0.831922,0.75,0.952756,0.0,0.093027,0.1,0.045113
0,18631,841,docid = GX233-50-9273635 inc = 1 prob = 0.0591509,0.054326,0.0,0.0,0.0,0.052419,0.0,0.0,0.0,0.0,0.0,0.065781,0.0,0.0,0.0,0.062114,0.024658,0.242424,0.875,0.045455,0.025297,0.698435,0.585931,0.759881,0.581317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.684376,0.558549,0.723304,0.582795,0.0,0.0,0.0,0.720046,0.4,0.0
1,18631,842,docid = GX241-66-1949733 inc = 1 prob = 0.240114,0.04829,0.666667,0.5,1.0,0.056452,0.0,0.0,0.0,0.0,0.0,0.051642,0.50963,0.220749,1.0,0.059122,0.017613,0.060606,0.375,0.136364,0.017601,0.794582,0.83849,0.787831,0.877926,0.884283,0.084792,0.0,0.059833,0.375956,0.077849,0.002238,0.063542,1.0,1.0,1.0,1.0,0.79676,0.853909,0.81182,0.896037,0.0,0.07874,0.0,1.0,0.2,0.052632
0,18631,843,docid = GX245-29-10043239 inc = 0.00182788006391451 prob = 0.0896851,0.342052,1.0,0.0,0.0,0.346774,0.0,0.0,0.0,0.0,0.0,0.532071,1.0,0.0,0.0,0.545012,0.090604,1.0,0.375,0.181818,0.093164,0.0,0.03312,0.387423,0.114433,0.280632,0.0,0.639366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023711,0.345816,0.144395,0.25,0.204724,0.0,0.049526,0.6,0.045113
0,18631,844,docid = GX264-80-10296184 inc = 1 prob = 0.244833,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.333333,0.0,0.227273,1.0,0.6824,0.486196,1.0,0.579678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.681161,0.476674,0.972237,0.591452,0.0,0.110236,0.0,0.209357,0.1,0.0
1,18631,845,docid = GX265-18-5545168 inc = 0.0176498559426601 prob = 0.136115,0.189135,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.176038,0.0,0.0,0.0,0.172778,0.203736,0.0,0.0,0.363636,0.203602,0.615784,0.452985,0.838334,0.555033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.614608,0.442819,0.805993,0.566952,1.0,0.338583,0.0,0.0,0.0,0.0
0,18638,846,docid = GX002-09-5246998 inc = 0.00128259533026684 prob = 0.0897389,0.009276,1.0,0.2,0.0,0.005618,0.0,0.0,0.0,0.0,0.0,0.012628,1.0,0.115315,0.0,0.017522,0.031519,1.0,0.888889,0.833333,0.037233,0.192144,0.123111,0.025083,0.302956,1.0,0.0,0.0,0.0,0.086751,0.04432,0.008637,0.035978,0.0,0.0,0.0,0.0,0.194209,0.095855,0.065236,0.32513,1.0,0.44898,0.0,0.254261,0.03352,0.085714
0,18638,847,docid = GX010-66-14101965 inc = 0.00267336379498767 prob = 0.0822674,0.187384,0.0,0.0,0.0,0.179775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312762,0.65,0.222222,0.333333,0.314827,0.106647,0.116285,0.270796,0.183016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11213,0.125594,0.26527,0.233526,0.4,0.0,0.0,1.0,1.0,0.2
0,18638,848,docid = GX013-59-7936270 inc = 1 prob = 0.101531,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016793,0.0,1.0,0.0,0.028923,0.0,0.1,0.555556,0.0,0.0,0.722843,1.0,0.310276,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.976302,1.0,0.493259,0.90817,0.0,0.163265,0.0,0.000753,0.011173,0.0
0,18638,849,docid = GX021-48-15130252 inc = 1 prob = 0.0895514,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.386158,0.05,1.0,0.833333,0.387751,0.229485,0.0,0.513945,0.160332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241754,0.0,0.506214,0.210671,0.4,1.0,0.0,0.030779,0.296089,1.0
0,18638,850,docid = GX030-86-12974078 inc = 1 prob = 0.0271841,0.016698,0.0,0.0,0.0,0.007491,0.0,0.0,0.0,0.0,0.0,0.011485,0.0,0.0,0.0,0.013061,0.022041,0.2,0.444444,1.0,0.023573,0.0,0.06987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032482,0.0,0.0,0.8,0.836735,0.0,0.019137,0.011173,0.042857
0,18638,851,docid = GX068-55-9381364 inc = 1 prob = 0.140678,0.050093,0.0,0.0,0.0,0.041199,0.0,0.0,0.0,0.0,0.0,0.036435,0.0,0.0,0.0,0.037758,0.05907,0.0,0.888889,0.5,0.059925,1.0,0.813456,0.723874,0.932511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.866994,0.713038,1.0,0.8,0.612245,0.0,0.0,0.0,0.114286
0,18638,852,docid = GX227-60-6678967 inc = 0.000977691297560305 prob = 0.0897461,0.102041,0.0,0.2,1.0,0.097378,0.0,0.0,0.0,0.0,0.0,0.0416,0.0,0.057687,1.0,0.042788,0.109764,0.0,0.666667,0.166667,0.109716,0.59003,0.518111,0.532013,0.628976,0.0,0.0,0.0,0.0,0.051982,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.624179,0.593979,0.549623,0.722173,0.4,0.306122,0.0,0.0,0.0,0.142857
0,18638,853,docid = GX267-60-9035244 inc = 0.00767461407629464 prob = 0.0933841,0.615955,0.0,0.0,0.0,0.61236,0.0,0.0,0.0,0.0,0.0,0.115941,0.0,0.0,0.0,0.114925,1.0,0.15,0.0,1.0,1.0,0.60839,0.547425,1.0,0.63598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.639346,0.612945,1.0,0.723186,0.8,0.857143,0.0,0.001336,0.005587,0.0
0,18648,854,docid = GX010-38-3461775 inc = 1 prob = 0.0837139,0.04,0.5,0.5,1.0,0.148148,0.0,0.0,0.0,0.0,0.0,0.060477,0.493307,0.521722,1.0,0.225061,0.0,0.0,0.076923,0.0,0.0,0.445379,0.711153,0.070636,0.48846,1.0,0.488416,0.374763,0.36405,0.930002,0.480353,0.475508,0.34764,1.0,1.0,1.0,1.0,0.571876,0.576986,0.263794,0.399408,0.0,0.0,0.0,0.143369,0.2,0.0
0,18648,855,docid = GX018-59-4716932 inc = 0.00447891439991241 prob = 0.0758318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.162771,0.105263,0.153846,0.2,0.163656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.052632,0.0,1.0,1.0,0.289474
0,18648,856,docid = GX060-91-13321776 inc = 1 prob = 0.0658001,0.16,0.0,0.0,0.0,0.148148,0.0,0.0,0.0,0.0,0.0,0.221433,0.0,0.0,0.0,0.205833,0.023587,0.0,0.846154,0.0,0.025717,0.77596,0.591628,0.348545,0.611894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.738817,0.517031,0.305947,0.578403,0.0,0.105263,0.0,0.118675,0.3,0.0
0,18648,857,docid = GX225-81-10877053 inc = 1 prob = 0.0751812,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.395371,0.424659,0.0,1.0,0.125797,1.0,0.769231,1.0,0.132837,0.409004,0.0,0.0,0.0,0.127323,0.0,0.0,0.0,0.274193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.395227,0.0,0.0,0.0,0.75,1.0,0.0,0.596138,0.4,0.947368
0,18648,858,docid = GX233-33-8091213 inc = 0.0119494059100603 prob = 0.110315,0.48,1.0,1.0,0.0,0.592593,0.0,0.0,0.0,0.0,0.0,0.664679,1.0,1.0,0.0,0.821631,0.070548,0.210526,0.384615,1.0,0.073326,0.978465,1.0,0.979459,0.811148,0.958594,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.991834,1.0,0.973456,0.838466,1.0,0.815789,0.0,0.00417,0.0,0.131579
0,18648,859,docid = GX233-58-0516697 inc = 0.0116896099000803 prob = 0.117174,0.48,0.0,0.0,1.0,0.481481,0.0,0.0,0.0,0.0,0.0,0.611132,0.0,0.0,0.801786,0.604849,0.119422,0.052632,0.0,0.4,0.119872,1.0,0.985601,0.957322,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.734927,0.0,0.0,0.0,0.984856,0.953163,0.891033,1.0,0.25,0.447368,0.0,0.01199,0.1,1.0
0,18648,860,docid = GX242-45-12054592 inc = 0.00940123819243857 prob = 0.0923997,0.52,1.0,1.0,1.0,0.666667,0.0,0.0,0.0,0.0,0.0,0.725157,1.0,1.0,1.0,0.934161,0.072673,0.631579,1.0,0.6,0.078427,0.986865,0.994506,1.0,0.8172,0.466643,0.817286,0.99617,0.855041,0.532476,0.787121,0.995504,0.838019,0.879925,0.968002,0.996991,0.829617,1.0,0.994449,1.0,0.844136,0.25,0.473684,0.0,0.0,0.0,0.052632
0,18648,861,docid = GX260-15-3870923 inc = 1 prob = 0.219911,0.52,0.0,0.0,0.0,0.481481,0.0,0.0,0.0,0.0,0.0,0.548745,0.0,0.0,0.0,0.508707,1.0,0.0,0.0,0.0,1.0,0.291056,0.044053,0.28207,0.40429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286682,0.045906,0.25085,0.39883,0.25,0.131579,0.0,0.10365,0.0,0.0
0,18662,862,docid = GX000-39-7437644 inc = 0.00609784770517051 prob = 0.0956554,0.301887,0.0,0.083333,0.0,0.27845,0.0,0.0,0.0,0.0,0.0,0.925551,0.0,0.15532,0.0,0.90297,0.239011,0.615385,0.230769,0.7,0.237535,0.964989,0.952941,0.966441,0.95155,0.0,0.0,0.0,0.0,0.491319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.963366,0.950391,0.960508,0.948987,0.5,1.0,0.0,0.013407,0.5,0.090909
0,18662,863,docid = GX004-14-8154178 inc = 0.00490019772606795 prob = 0.0409826,0.200472,0.0,0.0,0.0,0.171913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.437363,0.461538,0.038462,0.0,0.428011,0.135121,0.028979,0.079282,0.172781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147231,0.046203,0.088132,0.183348,0.0,0.0,0.0,0.120718,0.0,0.0
1,18662,864,docid = GX004-17-14453894 inc = 1 prob = 0.37141,0.29717,1.0,0.083333,0.0,0.283293,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.15532,0.0,1.0,0.243407,1.0,0.230769,0.7,0.244818,1.0,0.952021,0.986878,0.945846,0.9579,1.0,1.0,1.0,0.491319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.95514,0.989163,0.947683,0.5,1.0,0.0,0.046907,0.5,0.090909
1,18662,865,docid = GX006-00-12511249 inc = 0.00249101143963083 prob = 0.124016,0.34434,1.0,0.083333,0.0,0.331719,0.0,0.0,0.0,0.0,0.0,0.942961,0.911005,0.15532,0.0,0.936208,0.243956,0.923077,0.230769,0.7,0.244818,0.950418,1.0,1.0,1.0,0.93247,0.826177,0.313736,0.893875,0.491319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.948678,1.0,1.0,1.0,0.5,1.0,0.0,0.048233,0.5,0.090909
0,18662,866,docid = GX009-85-4054530 inc = 1 prob = 0.0139336,0.07783,0.0,0.0,0.0,0.046005,0.0,0.0,0.0,0.0,0.0,0.197317,0.0,0.0,0.0,0.188133,0.225824,0.769231,0.269231,0.2,0.220168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.17,0.0,1.0,1.0,1.0
0,18662,867,docid = GX122-81-12712722 inc = 1 prob = 0.133016,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.311409,0.0,1.0,1.0,0.36315,0.0,0.0,1.0,0.65,0.0,0.794038,0.950864,0.491821,0.975413,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.676323,0.0,0.0,0.0,0.827575,0.957772,0.588065,0.953843,1.0,0.49,0.0,0.0,0.0,0.0
0,18662,868,docid = GX153-26-4686156 inc = 0.00258635304198188 prob = 0.0857403,0.09434,0.0,0.0,0.0,0.062954,0.0,0.0,0.0,0.0,0.0,0.28879,0.0,0.0,0.0,0.281764,0.164835,0.384615,0.0,1.0,0.160224,0.363325,0.198767,0.287588,0.224484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.363181,0.192935,0.285465,0.218898,1.0,0.75,0.0,0.045554,0.0,0.0
2,18662,869,docid = GX267-06-10836276 inc = 1 prob = 0.682349,1.0,0.25,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.527151,0.307285,0.0,1.0,0.481484,1.0,0.153846,0.0,0.1,1.0,0.779605,0.848498,0.997443,0.846827,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.783166,0.865824,0.997371,0.86334,0.25,0.2,0.0,0.150567,0.0,0.0
0,18686,870,docid = GX000-94-8439797 inc = 0.047360084238853 prob = 0.488286,0.029597,0.0,0.0,0.0,0.02776,0.0,0.0,0.0,0.0,0.0,0.027757,0.0,0.0,0.0,0.02516,0.004467,1.0,0.5,0.0,0.004951,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.190476
0,18686,871,docid = GX030-49-1415732 inc = 1 prob = 0.226402,0.074937,0.0,0.0,0.0,0.073186,0.0,0.0,0.0,0.0,0.0,0.066023,0.0,0.0,0.0,0.063419,0.307311,0.714286,0.3,0.0,0.307579,0.080385,0.260214,0.43745,0.287638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082082,0.271908,0.395112,0.299943,0.25,0.077922,0.0,0.168723,0.2,0.0
0,18686,872,docid = GX041-82-12200542 inc = 0.00177443139010675 prob = 0.091626,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6,1.0,0.0,0.233554,0.437096,0.0,0.560989,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.413409,0.54203,0.090223,0.578624,0.5,0.38961,0.0,0.0,0.0,0.0
0,18686,873,docid = GX046-37-1562672 inc = 0.00175027680073477 prob = 0.0897184,0.29534,0.0,0.0,0.0,0.294006,0.0,0.0,0.0,0.0,0.0,0.329773,0.0,0.0,0.0,0.328088,0.220771,0.142857,1.0,0.666667,0.22092,0.456631,0.280173,0.608473,0.345562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.470439,0.293387,0.581597,0.360079,0.75,0.298701,0.0,0.105358,0.2,0.380952
0,18686,874,docid = GX145-61-3237254 inc = 1 prob = 0.165608,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.150167,0.035714,1.0,0.666667,0.150243,0.337609,0.378505,0.851796,0.480165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3428,0.393748,0.845132,0.49884,0.0,0.532468,0.0,0.090699,0.1,1.0
0,18686,875,docid = GX224-33-13461137 inc = 1 prob = 0.0751812,0.02204,0.0,0.0,0.0,0.020189,0.0,0.0,0.0,0.0,0.0,0.028467,0.0,0.0,0.0,0.026196,0.052343,0.107143,0.6,0.666667,0.052369,0.065454,0.0,0.079785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063708,0.0,0.0,0.0,0.75,0.285714,0.0,0.018403,0.1,0.571429
0,18686,876,docid = GX256-45-8735515 inc = 1 prob = 0.23954,0.61272,0.0,0.0,0.0,0.611987,0.0,0.0,0.0,0.0,0.0,0.636447,0.0,0.0,0.0,0.628514,1.0,0.178571,0.0,0.833333,1.0,0.547134,0.457004,0.862637,0.471194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.557735,0.476499,0.859474,0.490421,1.0,1.0,0.0,0.331273,0.1,0.0
0,18686,877,docid = GX257-52-10859039 inc = 0.00147232363418278 prob = 0.0898447,0.188287,0.0,0.0,0.0,0.186751,0.0,0.0,0.0,0.0,0.0,0.159148,0.0,0.0,0.0,0.156098,0.965596,0.357143,0.0,0.166667,0.965617,0.0,0.226305,0.393814,0.251596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.237159,0.348415,0.263032,0.25,0.285714,0.0,0.053326,0.1,0.0
